record#,occurrenceID,basisOfRecord,collectionCode,institutionCode,year,month,day,coll_date,verbatimEventDate,eventDate,quadrat,sampler,recordedBy,species,scientificName,previousIdentifications,scientificNameID,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,Count,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,location,transect,sample range,locality,verbatimLocality,habitat,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,eventRemarks,continent,country,countryCode,stateProvince,county,municipality,waterBody,latitude,longitude,latConverted,lonConverted,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,associatedReferences
77,urn:catalog:HMS:HewattTransect:77,HumanObservation,HewattTransect,HMS,1931,5,26,,,1931-05-26,27,Hewatt,Willis G. Hewatt,Lottia limatula,Lottia limatula,,urn:lsid:marinespecies.org:taxname:456596,Animalia,Mollusca,Gastropoda,,Lottiidae,Lottia,limatula,species,4,4,4,individuals,present,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
78,urn:catalog:HMS:HewattTransect:78,HumanObservation,HewattTransect,HMS,1931,5,26,,,1931-05-26,27,Hewatt,Willis G. Hewatt,Lottia mitra,Lottia,Lottia mitra,urn:lsid:marinespecies.org:taxname:7173,Animalia,Mollusca,Gastropoda,,Lottiidae,Lottia,,genus,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
79,urn:catalog:HMS:HewattTransect:79,HumanObservation,HewattTransect,HMS,1931,5,26,,,1931-05-26,27,Hewatt,Willis G. Hewatt,Lottia ochracea,Lottia instabilis,Lottia ochracea,urn:lsid:marinespecies.org:taxname:510034,Animalia,Mollusca,Gastropoda,,Lottiidae,Lottia,ochracea,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
80,urn:catalog:HMS:HewattTransect:80,HumanObservation,HewattTransect,HMS,1931,5,26,,,1931-05-26,27,Hewatt,Willis G. Hewatt,Lottia paradigitalis,Lottia paradigitalis,,urn:lsid:marinespecies.org:taxname:510029,Animalia,Mollusca,Gastropoda,,Lottiidae,Lottia,paradigitalis,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
81,urn:catalog:HMS:HewattTransect:81,HumanObservation,HewattTransect,HMS,1931,5,26,,,1931-05-26,27,Hewatt,Willis G. Hewatt,Lottia pelta,Lottia pelta,,urn:lsid:marinespecies.org:taxname:456602,Animalia,Mollusca,Gastropoda,,Lottiidae,Lottia,pelta,species,6,6,6,individuals,present,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
82,urn:catalog:HMS:HewattTransect:82,HumanObservation,HewattTransect,HMS,1931,5,26,,,1931-05-26,27,Hewatt,Willis G. Hewatt,Loxorhynchus crispatus,Loxorhynchus crispatus,,urn:lsid:marinespecies.org:taxname:441601,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Loxorhynchus,crispatus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
83,urn:catalog:HMS:HewattTransect:83,HumanObservation,HewattTransect,HMS,1931,5,27,,,1931-05-27,27,Hewatt,Willis G. Hewatt,Lumbrinereis spp,Lumbrineris,,urn:lsid:marinespecies.org:taxname:203863,Animalia,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinereis,,genus,C,C,common,individuals,present,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
84,urn:catalog:HMS:HewattTransect:84,HumanObservation,HewattTransect,HMS,1931,5,27,,,1931-05-27,27,Hewatt,Willis G. Hewatt,Macclintockia scabra,Lottia scabra,Macclintockia scabra,urn:lsid:marinespecies.org:taxname:754916,Animalia,Mollusca,Gastropoda,,Nacellidae,Macclintockia,scabra,species,3,3,3,individuals,present,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
85,urn:catalog:HMS:HewattTransect:85,HumanObservation,HewattTransect,HMS,1931,5,27,,,1931-05-27,27,Hewatt,Willis G. Hewatt,Megabalanus californicus,Megabalanus californicus,,urn:lsid:marinespecies.org:taxname:394981,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Megabalanus,californicus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
86,urn:catalog:HMS:HewattTransect:86,HumanObservation,HewattTransect,HMS,1931,5,27,,,1931-05-27,27,Hewatt,Willis G. Hewatt,Megatebennus bimaculatus,Fissurellidea bimaculata,Megatebennus bimaculatus,urn:lsid:marinespecies.org:taxname:1562851,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Megatebennus,bimaculatus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
87,urn:catalog:HMS:HewattTransect:87,HumanObservation,HewattTransect,HMS,1931,5,27,,,1931-05-27,27,Hewatt,Willis G. Hewatt,Melita palmata,Melita palmata,,urn:lsid:marinespecies.org:taxname:102843,Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,palmata,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
88,urn:catalog:HMS:HewattTransect:88,HumanObservation,HewattTransect,HMS,1931,5,27,,,1931-05-27,27,Hewatt,Willis G. Hewatt,Mimulus foliatus,Pugettia foliata,Mimulus foliatus,urn:lsid:marinespecies.org:taxname:441474,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Mimulus,foliatus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 27","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
