occurrenceID,eventID,month,day,year,locationID,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,country,countryCode,county,habitat,basisOfRecord,recordedBy,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,occurrenceRemarks,,identificationVerificationStatus,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName,collectionCode
SBN:71462:201121,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201121,Favonius quercus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Favonius,quercus,species,"Linnaeus, 1758",Eksnabbvinge,SBN
SBN:71462:201126,SBN:eventId:71462,07,06,2017,siteId:63:3,55.77378,14.11979,1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201126,Lycaena phlaeas,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,phlaeas,species,"Linnaeus, 1760",Mindre guldvinge,SBN
SBN:71462:201129,SBN:eventId:71462,07,06,2017,siteId:63:1,55.77579,14.121148,1000,Sweden,SE,Skåne län,forest,HumanObservation,SBN:recorderId:215,22,22,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201129,Lycaena virgaureae,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,virgaureae,species,"Linnaeus, 1758",Vitfläckig guldvinge,SBN
SBN:71462:201143,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,13,13,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201143,Cyaniris semiargus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cyaniris,semiargus,species,"Rottemburg, 1775",Ängsblåvinge,SBN
SBN:71462:201146,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,7,7,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201146,Polyommatus amandus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,amandus,species,"Schneider, 1792",Silverblåvinge,SBN
SBN:71462:201152,SBN:eventId:71462,07,06,2017,siteId:63:3,55.77378,14.11979,1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201152,Plebejus argus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus,species,"Linnaeus, 1758",Ljungblåvinge,SBN
SBN:71462:201153,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,5,5,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201153,Plebejus idas,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,idas,species,"Linnaeus, 1761",Hedblåvinge,SBN
SBN:71462:201164,SBN:eventId:71462,07,06,2017,siteId:63:2,"55° 46' 22.7274""","14° 7' 19.8834""",1000,Sweden,SE,Skåne län,agricultural field,HumanObservation,SBN:recorderId:215,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201164,Zygaena filipendulae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,filipendulae,species,"Linnaeus, 1758",Sexfläckig bastardsvärmare,SBN
SBN:86023:102018,SBN:eventId:86023,07,18,2019,site:569:2,59.552917,18.335401,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102018,Zygaena lonicerae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,lonicerae,species,"Scheven, 1777",Bredbrämad bastardsvärmare,SBN
SBN:86023:201028,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,71,71,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201028,Thymelicus lineola,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,lineola,species,"Ochsenheimer, 1808",Mindre tåtelsmygare,SBN
SBN:86023:201031,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,"deciduous forest, lakeside",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,85,85,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201031,Ochlodes sylvanus,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,sylvanus,species,"Esper, 1778",Ängssmygare,SBN
SBN:86023:201036,SBN:eventId:86023,07,18,2019,site:569:1,59.55292,-18.333422,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,3,3,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201036,Leptidea sinapis,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,sinapis,species,"Linnaeus, 1758",Skogsvitvinge,SBN
SBN:86023:201039,SBN:eventId:86023,07,18,2019,site:569:2,59.552917,18.335401,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201039,Pieris brassicae,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,brassicae,species,"Linnaeus, 1758",Kålfjäril,SBN
SBN:86023:201040,SBN:eventId:86023,07,18,2019,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,29,29,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201040,Pieris rapae,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,rapae,species,"Linnaeus, 1758",Rovfjäril,SBN
SBN:86023:201041,SBN:eventId:86023,07,18,2019,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,68,68,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201041,Pieris napi,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,napi,species,"Linnaeus, 1758",Rapsfjäril,SBN
SBN:86023:201051,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,66,66,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201051,Gonepteryx rhamni,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,rhamni,species,"Linnaeus, 1758",Citronfjäril,SBN
SBN:86023:201059,SBN:eventId:86023,07,18,2019,site:569:2,59.552917,18.335401,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201059,Aglais io,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,aglais,io,species,"Linnaeus, 1758",Påfågelöga,SBN
SBN:86023:201062,SBN:eventId:86023,07,18,2019,site:569:1,59.55292,-18.333422,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201062,Aglais urticae,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,aglais,urticae,species,"Linnaeus, 1758",Nässelfjäril,SBN
SBN:86023:201063,SBN:eventId:86023,07,18,2019,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201063,Polygonia c-album,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,c-album,species,"Linnaeus, 1758",Vinbärsfuks,SBN
SBN:86023:201065,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,"deciduous forest, lakeside",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,122,122,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201065,Argynnis paphia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,paphia,species,"Linnaeus, 1758",Silverstreckad pärlemorfjäril,SBN
SBN:86023:201067,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,60,60,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201067,Speyeria aglaja,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,aglaja,species,"Linnaeus, 1758",Ängspärlemorfjäril,SBN
SBN:86023:201068,SBN:eventId:86023,07,18,2019,site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201068,Fabriciana adippe,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Fabriciana,adippe,species,"Denis & Schiffermüller, 1775",Skogspärlemorfjäril,SBN
SBN:86023:201070,SBN:eventId:86023,07,18,2019,site:569:3,59.553285,18.335401,1000,Sweden,SE,Stockholms län,"lakeside, edge of forest",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201070,Issoria lathonia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Issoria,lathonia,species,"Linnaeus, 1758",Storfläckig pärlemorfjäril,SBN
SBN:86023:201071,SBN:eventId:86023,07,18,2019,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,48,48,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201071,Brenthis ino,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Brenthis,ino,species,"Rottemburg, 1775",Älggräspärlemorfjäril,SBN
SBN:86023:201075,SBN:eventId:86023,07,18,2019,site:569:1,59.55292,-18.333422,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201075,Boloria selene,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,selene,species,"Denis & Schiffermüller, 1775",Brunfläckig pärlemorfjäril,SBN
SBN:86023:201086,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,"deciduous forest, lakeside",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,86,86,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201086,Melitaea athalia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,athalia,species,"Rottemburg, 1775",Skogsnätfjäril,SBN
SBN:86023:201099,SBN:eventId:86023,07,18,2019,site:569:3,59.553285,18.335401,1000,Sweden,SE,Stockholms län,"lakeside, edge of forest",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,65,65,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201099,Erebia ligea,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Erebia,ligea,species,"Linnaeus, 1758",Skogsgräsfjäril,SBN
SBN:86023:201104,SBN:eventId:86023,07,18,2019,site:569:1,59.55292,-18.333422,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,5,5,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201104,Maniola jurtina,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,jurtina,species,"Linnaeus, 1758",Slåttergräsfjäril,SBN
SBN:86023:201107,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,"deciduous forest, lakeside",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,253,253,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201107,Aphantopus hyperantus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,hyperantus,species,"Linnaeus, 1758",Luktgräsfjäril,SBN
SBN:86023:201109,SBN:eventId:86023,07,18,2019,site:569:1,59.55292,-18.333422,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201109,Coenonympha pamphilus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,pamphilus,species,"Linnaeus, 1758",Kamgräsfjäril,SBN
SBN:86023:201110,SBN:eventId:86023,07,18,2019,site:569:3,59.553285,18.335401,1000,Sweden,SE,Stockholms län,"lakeside, edge of forest",HumanObservation,SBN:recorderId:308|SBN:recorderId:558,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201110,Coenonympha arcania,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,arcania,species,"Linnaeus, 1760",Pärlgräsfjäril,SBN
SBN:86023:201115,SBN:eventId:86023,07,18,2019,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,16,16,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201115,Lasiommata maera,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lasiommata,maera,species,"Linnaeus, 1758",Vitgräsfjäril,SBN
SBN:86023:201143,SBN:eventId:86023,07,18,2019,siteId:63:1 | siteId:63:2,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,19,19,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201143,Cyaniris semiargus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Cyaniris,semiargus,species,"Rottemburg, 1775",Ängsblåvinge,SBN
SBN:86023:201144,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,53,53,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201144,Polyommatus Icarus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,icarus,species,"Rottemburg, 1775",Puktörneblåvinge,SBN
SBN:86023:201148,SBN:eventId:86023,07,18,2019,site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,20,20,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201148,Aricia artaxerxes,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aricia,artaxerxes,species,"Fabricius, 1793",Midsommarblåvinge,SBN
SBN:86023:201151,SBN:eventId:86023,07,18,2019,site:569:2,59.552917,18.335401,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,6,6,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201151,Agriades optilete,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Agriades,optilete,species,"Knoch, 1781",Violett blåvinge,SBN
SBN:86023:201152,SBN:eventId:86023,07,18,2019,site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,12,12,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201152,Plebejus argus,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,argus,species,"Linnaeus, 1758",Ljungblåvinge,SBN
SBN:86023:201153,SBN:eventId:86023,07,18,2019,site:569:1 | site:569:2 | site:569:3 ,,,1000,Sweden,SE,Stockholms län,,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,34,34,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201153,Plebejus idas,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,idas,species,"Linnaeus, 1761",Hedblåvinge,SBN
SBN:86023:201164,SBN:eventId:86023,07,18,2019,site:569:2,59.552917,18.335401,1000,Sweden,SE,Stockholms län,deciduous forest,HumanObservation,SBN:recorderId:308|SBN:recorderId:558,13,13,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201164,Zygaena filipendulae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,filipendulae,species,"Linnaeus, 1758",Sexfläckig bastardsvärmare,SBN
SBN:88212:1000503,SBN:eventId:88212,Jun,27,2018,site:207:2 | site:207:3,,,1000,,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,15,15,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:1000503,Heliconiinae spp,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconiinae,,subfamily,"Wallengren, 1853",Obestämd pärlemorfjäril,SBN
SBN:88212:1008294,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:1008294,Polyommatini sp1,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatini,,tribe,"Swainson, 1827",Obestämd blåvinge,SBN
SBN:88212:102018,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102018,Zygaena lonicerae,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,lonicerae,species,"Scheven, 1777",Bredbrämad bastardsvärmare,SBN
SBN:88212:102020,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102020,Zygaena osterodensis,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaena,osterodensis,species,"Reiss, 1921",Smalsprötad bastardsvärmare,SBN
SBN:88212:102923,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:102923,Lycaena hippothoe,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,hippothoe,species,"Linnaeus, 1760",Violettkantad guldvinge,SBN
SBN:88212:2001250,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:2001250,Hesperiidae sp1,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hesperiidae,,family,"Latreille, 1809",Obestämd tjockhuvudfjäril,SBN
SBN:88212:2001252,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,6,6,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:2001252,Pieridae sp1,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieridae,,family,"Swainson, 1820",Obestämd vitfjäril,SBN
SBN:88212:2001255,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:2001255,Zygaenidae spp,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Zygaenidae,,family,"Latreille, 1809",Obestämd bastardsvärmare,SBN
SBN:88212:201028,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,Sweden,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,2,2,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201028,Thymelicus lineola,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,lineola,species,"Ochsenheimer, 1808",Mindre tåtelsmygare,SBN
SBN:88212:201031,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201031,Ochlodes sylvanus,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,sylvanus,species,"Esper, 1778",Ängssmygare,SBN
SBN:88212:201039,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,Sweden,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201039,Pieris brassicae,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,brassicae,species,"Linnaeus, 1758",Kålfjäril,SBN
SBN:88212:201040,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201040,Pieris rapae,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,rapae,species,"Linnaeus, 1758",Rovfjäril,SBN
SBN:88212:201041,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,4,4,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201041,Pieris napi,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,napi,species,"Linnaeus, 1758",Rapsfjäril,SBN
SBN:88212:201051,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201051,Gonepteryx rhamni,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,rhamni,species,"Linnaeus, 1758",Citronfjäril,SBN
SBN:88212:201062,SBN:eventId:88212,Jun,27,2018,site:207:2,58.2093,14.74661,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,4,4,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201062,Aglais urticae,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,aglais,urticae,species,"Linnaeus, 1758",Nässelfjäril,SBN
SBN:88212:201063,SBN:eventId:88212,Jun,27,2018,site:207:1,58.21067,14.74661,1000,Sweden,SE,Östergötlands län,edge of  agricultural field and tree stand,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201063,Polygonia c-album,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,c-album,species,"Linnaeus, 1758",Vinbärsfuks,SBN
SBN:88212:201065,SBN:eventId:88212,Jun,27,2018,site:207:3,58.2096,14.7479,1000,Sweden,SE,Östergötlands län,agricultural field,HumanObservation,SBN:recorderId:266,1,1,individuals,Present,The number of individuals observed is the sum total from the surveyed segments of the transect site.,,Validated,urn:lsid:dyntaxa.se:Taxon:201065,Argynnis paphia,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Argynnis,paphia,species,"Linnaeus, 1758",Silverstreckad pärlemorfjäril,SBN
